File Name,Image ID,Class Name,Object Number,Area,Centroid,BoundingBox
test_062.png,62,mitochondrion,5,4127.0,"(4.0, 688.2655682093531, 252.51538647928277)","(4, 657, 212, 5, 720, 293)"
test_062.png,62,mitochondrion,6,2251.0,"(5.0, 692.4060417592182, 933.7547756552643)","(5, 668, 897, 6, 719, 970)"
test_062.png,62,mitochondrion,7,3185.0,"(6.0, 548.2593406593406, 922.4461538461538)","(6, 519, 888, 7, 578, 957)"
test_062.png,62,mitochondrion,8,5234.0,"(7.0, 147.70443255636224, 885.6318303400841)","(7, 111, 841, 8, 185, 931)"
test_062.png,62,mitochondrion,9,2328.0,"(8.0, 209.71219931271477, 435.87886597938143)","(8, 190, 400, 9, 231, 473)"
test_062.png,62,mitochondrion,10,2392.0,"(9.0, 388.14841137123744, 689.8494983277592)","(9, 353, 668, 10, 426, 712)"
test_062.png,62,mitochondrion,11,1188.0,"(10.0, 53.61026936026936, 951.8383838383838)","(10, 35, 932, 11, 73, 972)"
test_062.png,62,mitochondrion,12,3529.0,"(11.0, 523.3785775007084, 566.7330688580334)","(11, 488, 537, 12, 562, 598)"
test_062.png,62,mitochondrion,13,2289.0,"(12.0, 80.79248580166012, 358.89820882481433)","(12, 55, 333, 13, 107, 387)"
test_062.png,62,mitochondrion,14,3245.0,"(13.0, 170.50816640986133, 798.5522342064714)","(13, 132, 772, 14, 208, 827)"
test_062.png,62,mitochondrion,15,1359.0,"(14.0, 755.9661515820457, 404.2442972774099)","(14, 744, 370, 15, 767, 446)"
test_062.png,62,mitochondrion,16,810.0,"(15.0, 432.9283950617284, 973.820987654321)","(15, 418, 957, 16, 448, 991)"
test_062.png,62,mitochondrion,17,550.0,"(16.0, 160.45636363636365, 405.62)","(16, 150, 391, 17, 173, 420)"
test_062.png,62,mitochondrion,18,2534.0,"(17.0, 756.41318074191, 372.5615627466456)","(17, 745, 302, 18, 767, 445)"
test_010.png,10,mitochondrion,1,8126.0,"(0.0, 411.16379522520305, 470.040733448191)","(0, 381, 378, 1, 437, 562)"
test_010.png,10,mitochondrion,2,6193.0,"(1.0, 606.2975940578071, 838.95850153399)","(1, 572, 774, 2, 647, 906)"
test_010.png,10,mitochondrion,3,2308.0,"(2.0, 275.90511265164645, 424.5389948006932)","(2, 254, 389, 3, 298, 465)"
test_010.png,10,mitochondrion,4,2304.0,"(3.0, 478.53472222222223, 706.7309027777778)","(3, 445, 684, 4, 511, 729)"
test_010.png,10,mitochondrion,5,5197.0,"(4.0, 380.5507023282663, 819.2324417933423)","(4, 333, 788, 5, 431, 853)"
test_010.png,10,mitochondrion,6,2497.0,"(5.0, 66.46095314377253, 336.65118141770125)","(5, 38, 311, 6, 96, 363)"
test_010.png,10,mitochondrion,7,2873.0,"(6.0, 432.4152453880961, 949.7163243995823)","(6, 405, 917, 7, 462, 983)"
test_010.png,10,mitochondrion,8,5075.0,"(7.0, 481.98758620689654, 529.1570443349754)","(7, 451, 472, 8, 520, 579)"
test_010.png,10,mitochondrion,9,1948.0,"(8.0, 743.2566735112937, 428.6134496919918)","(8, 724, 400, 9, 764, 459)"
test_010.png,10,mitochondrion,10,4859.0,"(9.0, 156.0514509158263, 841.4142827742334)","(9, 123, 793, 10, 198, 883)"
test_010.png,10,mitochondrion,11,1898.0,"(10.0, 54.19810326659642, 618.2413066385669)","(10, 33, 593, 11, 79, 647)"
test_010.png,10,mitochondrion,12,4348.0,"(11.0, 50.582796688132476, 965.6816927322907)","(11, 15, 929, 12, 89, 1004)"
test_010.png,10,mitochondrion,13,3276.0,"(12.0, 231.06379731379732, 209.8192918192918)","(12, 198, 172, 13, 264, 247)"
test_010.png,10,mitochondrion,14,1945.0,"(13.0, 381.66478149100254, 1006.5645244215938)","(13, 350, 986, 14, 416, 1023)"
test_010.png,10,mitochondrion,15,2890.0,"(14.0, 733.8152249134948, 869.7965397923875)","(14, 696, 830, 15, 765, 911)"
test_010.png,10,mitochondrion,16,2042.0,"(15.0, 94.27277179236043, 643.9030362389814)","(15, 69, 621, 16, 122, 668)"
test_010.png,10,mitochondrion,17,1090.0,"(16.0, 759.6798165137615, 106.59633027522936)","(16, 751, 60, 17, 767, 158)"
test_010.png,10,mitochondrion,18,667.0,"(17.0, 98.67916041979011, 1012.784107946027)","(17, 78, 1003, 18, 121, 1022)"
test_010.png,10,mitochondrion,19,1770.0,"(18.0, 759.3706214689265, 322.09887005649716)","(18, 750, 241, 19, 768, 393)"
test_120.png,120,mitochondrion,1,1892.0,"(0.0, 342.33245243128965, 845.2463002114165)","(0, 318, 820, 1, 370, 872)"
test_120.png,120,mitochondrion,2,1609.0,"(1.0, 165.4530764449969, 394.4232442510876)","(1, 142, 374, 2, 190, 415)"
test_120.png,120,mitochondrion,3,2504.0,"(2.0, 300.24720447284346, 617.3314696485623)","(2, 275, 584, 3, 328, 651)"
test_120.png,120,mitochondrion,4,4515.0,"(3.0, 350.17120708748615, 249.29590254706534)","(3, 299, 209, 4, 413, 285)"
test_120.png,120,mitochondrion,5,1594.0,"(4.0, 629.5614805520703, 405.5941028858218)","(4, 609, 382, 5, 652, 428)"
test_120.png,120,mitochondrion,6,5668.0,"(5.0, 349.07074805928016, 90.13532110091744)","(5, 295, 54, 6, 406, 123)"
test_120.png,120,mitochondrion,7,1760.0,"(6.0, 754.05, 822.415909090909)","(6, 738, 776, 7, 767, 857)"
test_120.png,120,mitochondrion,8,3443.0,"(7.0, 257.42666279407496, 761.8013360441475)","(7, 223, 733, 8, 295, 792)"
test_120.png,120,mitochondrion,9,3979.0,"(8.0, 228.05353103794923, 298.40814274943455)","(8, 191, 254, 9, 267, 349)"
test_120.png,120,mitochondrion,10,2539.0,"(9.0, 111.5766049625837, 295.97558093737695)","(9, 81, 268, 10, 143, 323)"
test_120.png,120,mitochondrion,11,665.0,"(10.0, 55.954887218045116, 938.6541353383459)","(10, 42, 925, 11, 72, 953)"
test_018.png,18,mitochondrion,1,2653.0,"(0.0, 71.58688277421787, 339.804372408594)","(0, 43, 313, 1, 102, 367)"
test_018.png,18,mitochondrion,2,8029.0,"(1.0, 412.63158550255326, 489.0112093660481)","(1, 382, 406, 2, 442, 579)"
test_018.png,18,mitochondrion,3,2231.0,"(2.0, 468.8767368892873, 705.9251456745853)","(2, 438, 685, 3, 501, 727)"
test_018.png,18,mitochondrion,4,2624.0,"(3.0, 280.3548018292683, 434.9649390243902)","(3, 258, 395, 4, 303, 478)"
test_018.png,18,mitochondrion,5,6525.0,"(4.0, 599.1088122605364, 847.4582375478927)","(4, 564, 779, 5, 640, 915)"
test_018.png,18,mitochondrion,6,4639.0,"(5.0, 491.1784867428325, 543.8734641086442)","(5, 456, 497, 6, 534, 585)"
test_018.png,18,mitochondrion,7,5528.0,"(6.0, 372.51772793053544, 815.7158104196816)","(6, 324, 782, 7, 423, 852)"
test_018.png,18,mitochondrion,8,5630.0,"(7.0, 155.49413854351687, 849.3193605683837)","(7, 118, 799, 8, 201, 890)"
test_018.png,18,mitochondrion,9,1749.0,"(8.0, 54.514008004574045, 616.7432818753573)","(8, 35, 592, 9, 78, 645)"
test_018.png,18,mitochondrion,10,1913.0,"(9.0, 85.89022477783585, 647.8687924725562)","(9, 59, 625, 10, 114, 673)"
test_018.png,18,mitochondrion,11,1723.0,"(10.0, 738.6883343006384, 434.92048752176436)","(10, 719, 410, 11, 761, 460)"
test_018.png,18,mitochondrion,12,3301.0,"(11.0, 223.99394122993033, 215.8803392911239)","(11, 192, 178, 12, 257, 254)"
test_018.png,18,mitochondrion,13,2820.0,"(12.0, 435.1787234042553, 955.5812056737589)","(12, 409, 923, 13, 464, 991)"
test_018.png,18,mitochondrion,14,1762.0,"(13.0, 381.5578887627696, 1006.750283768445)","(13, 350, 987, 14, 414, 1022)"
test_018.png,18,mitochondrion,15,3728.0,"(14.0, 53.400482832618025, 964.3079399141631)","(14, 19, 930, 15, 89, 998)"
test_018.png,18,mitochondrion,16,1501.0,"(15.0, 757.7774816788807, 355.99533644237175)","(15, 747, 309, 16, 767, 414)"
test_018.png,18,mitochondrion,17,747.0,"(16.0, 93.2570281124498, 1013.3721552878179)","(16, 71, 1002, 17, 115, 1023)"
test_018.png,18,mitochondrion,18,2277.0,"(17.0, 743.3917435221783, 889.8168642951251)","(17, 722, 860, 18, 765, 923)"
test_018.png,18,mitochondrion,19,871.0,"(18.0, 13.258323765786452, 230.64523536165328)","(18, 0, 215, 19, 32, 249)"
test_080.png,80,mitochondrion,1,3279.0,"(0.0, 140.2772186642269, 788.9615736505032)","(0, 98, 766, 1, 184, 814)"
test_080.png,80,mitochondrion,2,4990.0,"(1.0, 301.0871743486974, 787.6416833667334)","(1, 255, 754, 2, 352, 820)"
test_080.png,80,mitochondrion,3,1443.0,"(2.0, 196.990297990298, 252.82397782397783)","(2, 174, 233, 3, 220, 272)"
test_080.png,80,mitochondrion,4,1604.0,"(3.0, 200.87718204488777, 444.9046134663342)","(3, 182, 419, 4, 221, 472)"
test_080.png,80,mitochondrion,5,1885.0,"(4.0, 81.18992042440318, 364.7575596816976)","(4, 60, 340, 5, 105, 392)"
test_080.png,80,mitochondrion,6,2063.0,"(5.0, 348.9006301502666, 669.6805622879302)","(5, 317, 645, 6, 385, 692)"
test_080.png,80,mitochondrion,7,3378.0,"(6.0, 682.2874481941977, 240.9582593250444)","(6, 653, 203, 7, 712, 278)"
test_080.png,80,mitochondrion,8,2994.0,"(7.0, 317.8062792251169, 877.9729458917835)","(7, 275, 857, 8, 362, 900)"
test_080.png,80,mitochondrion,9,4939.0,"(8.0, 456.40919214415874, 593.9410811905244)","(8, 410, 545, 9, 507, 637)"
test_080.png,80,mitochondrion,10,1400.0,"(9.0, 158.62857142857143, 399.695)","(9, 139, 379, 10, 180, 421)"
test_080.png,80,mitochondrion,11,688.0,"(10.0, 52.741279069767444, 948.3415697674419)","(10, 39, 934, 11, 68, 963)"
test_080.png,80,mitochondrion,12,1463.0,"(11.0, 535.1086807928913, 931.023923444976)","(11, 514, 911, 12, 561, 952)"
test_080.png,80,mitochondrion,13,2700.0,"(12.0, 74.92333333333333, 653.4959259259259)","(12, 44, 618, 13, 107, 689)"
test_080.png,80,mitochondrion,14,496.0,"(13.0, 296.45766129032256, 499.84475806451616)","(13, 285, 487, 14, 309, 513)"
test_080.png,80,mitochondrion,15,1003.0,"(14.0, 528.8654037886341, 571.5593220338983)","(14, 510, 556, 15, 548, 589)"
test_080.png,80,mitochondrion,16,1735.0,"(15.0, 737.986167146974, 1004.0190201729107)","(15, 704, 986, 16, 767, 1020)"
test_009.png,9,mitochondrion,1,8013.0,"(0.0, 410.95657057281915, 467.1911893173593)","(0, 381, 377, 1, 438, 560)"
test_009.png,9,mitochondrion,2,6062.0,"(1.0, 607.3071593533488, 838.8645661497856)","(1, 574, 773, 2, 647, 906)"
test_009.png,9,mitochondrion,3,2050.0,"(2.0, 54.05170731707317, 618.8453658536586)","(2, 33, 593, 3, 80, 649)"
test_009.png,9,mitochondrion,4,5093.0,"(3.0, 381.8874926369527, 819.5450618495975)","(3, 336, 788, 4, 431, 854)"
test_009.png,9,mitochondrion,5,2454.0,"(4.0, 66.23023634881825, 336.5525672371638)","(4, 38, 311, 5, 95, 364)"
test_009.png,9,mitochondrion,6,2412.0,"(5.0, 274.7450248756219, 421.92910447761193)","(5, 253, 386, 6, 297, 462)"
test_009.png,9,mitochondrion,7,2291.0,"(6.0, 479.2448712352684, 706.7992143168922)","(6, 446, 684, 7, 511, 730)"
test_009.png,9,mitochondrion,8,1929.0,"(7.0, 744.2472783825816, 427.7983411093831)","(7, 724, 400, 8, 764, 458)"
test_009.png,9,mitochondrion,9,2847.0,"(8.0, 431.8261327713382, 949.0674394099052)","(8, 404, 917, 9, 462, 982)"
test_009.png,9,mitochondrion,10,5322.0,"(9.0, 480.782412626832, 527.3177376925968)","(9, 449, 468, 10, 519, 578)"
test_009.png,9,mitochondrion,11,4341.0,"(10.0, 51.199032480995164, 965.6979958534899)","(10, 15, 929, 11, 90, 1004)"
test_009.png,9,mitochondrion,12,4725.0,"(11.0, 156.63724867724866, 840.4247619047619)","(11, 125, 793, 12, 196, 883)"
test_009.png,9,mitochondrion,13,3129.0,"(12.0, 231.47810802173217, 208.46053052093322)","(12, 201, 170, 13, 263, 247)"
test_009.png,9,mitochondrion,14,1810.0,"(13.0, 382.25414364640886, 1006.2331491712707)","(13, 352, 986, 14, 415, 1022)"
test_009.png,9,mitochondrion,15,1786.0,"(14.0, 94.95128779395297, 644.0397536394177)","(14, 71, 621, 15, 121, 668)"
test_009.png,9,mitochondrion,16,1171.0,"(15.0, 759.0384286934244, 108.1263877028181)","(15, 750, 64, 16, 767, 159)"
test_009.png,9,mitochondrion,17,717.0,"(16.0, 98.13110181311018, 1013.0167364016736)","(16, 77, 1002, 17, 121, 1022)"
test_009.png,9,mitochondrion,18,1261.0,"(17.0, 759.7644726407613, 337.3917525773196)","(17, 752, 287, 18, 767, 393)"
test_009.png,9,mitochondrion,19,723.0,"(18.0, 548.3278008298755, 937.4370677731673)","(18, 533, 925, 19, 565, 952)"
test_009.png,9,mitochondrion,20,2780.0,"(19.0, 734.5172661870504, 869.3374100719425)","(19, 698, 831, 20, 764, 911)"
test_036.png,36,mitochondrion,1,6149.0,"(0.0, 417.6179866644983, 534.1182306066027)","(0, 384, 461, 1, 464, 604)"
test_036.png,36,mitochondrion,2,4038.0,"(1.0, 751.8437345220406, 363.4284299157999)","(1, 734, 289, 2, 766, 450)"
test_036.png,36,mitochondrion,3,5816.0,"(2.0, 578.5747936726273, 877.3089752407153)","(2, 541, 798, 3, 616, 940)"
test_036.png,36,mitochondrion,4,2533.0,"(3.0, 436.46269245953414, 702.6127121989736)","(3, 401, 683, 4, 476, 724)"
test_036.png,36,mitochondrion,5,2489.0,"(4.0, 63.07593411008437, 657.7219766974689)","(4, 33, 626, 5, 93, 689)"
test_036.png,36,mitochondrion,6,2777.0,"(5.0, 75.39755131436802, 348.0010803024847)","(5, 44, 322, 6, 107, 377)"
test_036.png,36,mitochondrion,7,2876.0,"(6.0, 436.4068150208623, 966.5490264255911)","(6, 410, 935, 7, 466, 998)"
test_036.png,36,mitochondrion,8,5514.0,"(7.0, 349.6209648168299, 810.6249546608633)","(7, 299, 778, 8, 400, 844)"
test_036.png,36,mitochondrion,9,2447.0,"(8.0, 54.05394360441357, 960.5688598283613)","(8, 27, 933, 9, 83, 989)"
test_036.png,36,mitochondrion,10,2871.0,"(9.0, 201.77638453500523, 234.62347614071751)","(9, 172, 206, 10, 234, 266)"
test_036.png,36,mitochondrion,11,1886.0,"(10.0, 201.7269353128314, 814.0445387062566)","(10, 179, 789, 11, 226, 838)"
test_036.png,36,mitochondrion,12,4640.0,"(11.0, 511.8698275862069, 561.9872844827586)","(11, 472, 524, 12, 557, 598)"
test_036.png,36,mitochondrion,13,6623.0,"(12.0, 151.14540238562586, 869.7532840102673)","(12, 110, 817, 13, 200, 918)"
test_036.png,36,mitochondrion,14,3491.0,"(13.0, 744.8017759954167, 919.7834431395016)","(13, 719, 874, 14, 767, 975)"
test_036.png,36,mitochondrion,15,946.0,"(14.0, 696.5285412262157, 264.41649048625794)","(14, 679, 247, 15, 714, 283)"
test_036.png,36,mitochondrion,16,2156.0,"(15.0, 286.7820037105751, 465.3260667903525)","(15, 269, 429, 16, 308, 500)"
test_036.png,36,mitochondrion,17,1033.0,"(16.0, 368.783155856728, 1011.2042594385285)","(16, 342, 998, 17, 397, 1022)"
test_036.png,36,mitochondrion,18,708.0,"(17.0, 221.69209039548022, 417.3276836158192)","(17, 207, 403, 18, 237, 432)"
test_036.png,36,mitochondrion,19,5087.0,"(18.0, 692.6139178297622, 911.5496363278946)","(18, 661, 843, 19, 736, 987)"
test_036.png,36,mitochondrion,20,499.0,"(19.0, 81.42685370741484, 1014.7595190380762)","(19, 60, 1006, 20, 100, 1022)"
test_036.png,36,mitochondrion,21,606.0,"(20.0, 755.0940594059406, 1002.4653465346535)","(20, 743, 986, 21, 766, 1021)"
test_036.png,36,mitochondrion,22,2724.0,"(21.0, 729.2936857562408, 186.41299559471366)","(21, 703, 132, 22, 759, 236)"
test_140.png,140,mitochondrion,1,7646.0,"(0.0, 387.3278838608423, 103.63968087889093)","(0, 315, 64, 1, 460, 145)"
test_140.png,140,mitochondrion,2,8012.0,"(1.0, 372.2280329505741, 264.8146530204693)","(1, 299, 213, 2, 451, 314)"
test_140.png,140,mitochondrion,3,1632.0,"(2.0, 345.9209558823529, 826.7254901960785)","(2, 324, 803, 3, 369, 850)"
test_140.png,140,mitochondrion,4,4801.0,"(3.0, 243.9541762132889, 338.0860237450531)","(3, 208, 285, 4, 280, 393)"
test_140.png,140,mitochondrion,5,3314.0,"(4.0, 620.7489438744719, 399.9408569704285)","(4, 590, 367, 5, 653, 434)"
test_140.png,140,mitochondrion,6,1186.0,"(5.0, 167.66357504215853, 389.82967959527826)","(5, 149, 372, 6, 188, 409)"
test_140.png,140,mitochondrion,7,2876.0,"(6.0, 284.50243393602227, 594.4878303198888)","(6, 257, 559, 7, 314, 627)"
test_140.png,140,mitochondrion,8,2797.0,"(7.0, 741.8140865212728, 832.0629245620307)","(7, 715, 787, 8, 766, 873)"
test_140.png,140,mitochondrion,9,2789.0,"(8.0, 236.34492649695233, 748.801003944066)","(8, 207, 721, 9, 270, 778)"
test_140.png,140,mitochondrion,10,1507.0,"(9.0, 674.6702057067021, 585.7836761778368)","(9, 659, 558, 10, 692, 616)"
test_140.png,140,mitochondrion,11,3194.0,"(10.0, 96.10989355040701, 300.97651847213524)","(10, 64, 271, 11, 131, 331)"
test_140.png,140,mitochondrion,12,3579.0,"(11.0, 326.5060072645991, 419.18217379156187)","(11, 282, 389, 12, 371, 451)"
test_140.png,140,mitochondrion,13,725.0,"(12.0, 62.79862068965517, 936.6551724137931)","(12, 47, 923, 13, 81, 951)"
test_140.png,140,mitochondrion,14,1183.0,"(13.0, 722.9814032121725, 228.66103127641588)","(13, 707, 209, 14, 743, 251)"
test_092.png,92,mitochondrion,1,4620.0,"(0.0, 288.3668831168831, 781.2885281385281)","(0, 244, 750, 1, 336, 813)"
test_092.png,92,mitochondrion,2,2550.0,"(1.0, 677.0050980392157, 237.11176470588236)","(1, 649, 205, 2, 704, 268)"
test_092.png,92,mitochondrion,3,2926.0,"(2.0, 126.59193438140807, 782.5194805194806)","(2, 90, 759, 3, 166, 807)"
test_092.png,92,mitochondrion,4,3873.0,"(3.0, 467.41105086496253, 600.873224890266)","(3, 427, 564, 4, 512, 636)"
test_092.png,92,mitochondrion,5,2435.0,"(4.0, 198.60862422997945, 258.9975359342916)","(4, 171, 232, 5, 227, 286)"
test_092.png,92,mitochondrion,6,2424.0,"(5.0, 331.49298679867985, 870.6476897689769)","(5, 297, 849, 6, 366, 894)"
test_092.png,92,mitochondrion,7,2122.0,"(6.0, 331.6814326107446, 655.2021677662583)","(6, 303, 627, 7, 364, 682)"
test_092.png,92,mitochondrion,8,1756.0,"(7.0, 159.374145785877, 397.9527334851936)","(7, 137, 375, 8, 185, 421)"
test_092.png,92,mitochondrion,9,1250.0,"(8.0, 81.4192, 367.276)","(8, 64, 347, 9, 100, 391)"
test_148.png,148,mitochondrion,1,8519.0,"(0.0, 386.0282897053645, 274.3527409320343)","(0, 309, 220, 1, 471, 322)"
test_148.png,148,mitochondrion,2,6189.0,"(1.0, 407.2914848925513, 107.16610114719664)","(1, 351, 70, 2, 465, 146)"
test_148.png,148,mitochondrion,3,3103.0,"(2.0, 276.0747663551402, 584.9113760876571)","(2, 245, 551, 3, 308, 618)"
test_148.png,148,mitochondrion,4,3915.0,"(3.0, 247.48710089399745, 351.70549169859515)","(3, 216, 305, 4, 280, 399)"
test_148.png,148,mitochondrion,5,3062.0,"(4.0, 615.7152188112345, 397.57282821685175)","(4, 586, 366, 5, 647, 429)"
test_148.png,148,mitochondrion,6,1568.0,"(5.0, 344.40816326530614, 820.3826530612245)","(5, 324, 796, 6, 366, 843)"
test_148.png,148,mitochondrion,7,2904.0,"(6.0, 86.38842975206612, 302.43285123966945)","(6, 56, 273, 7, 121, 332)"
test_148.png,148,mitochondrion,8,595.0,"(7.0, 166.1596638655462, 389.62689075630254)","(7, 153, 377, 8, 181, 403)"
test_148.png,148,mitochondrion,9,2281.0,"(8.0, 225.97807978956598, 743.8281455501973)","(8, 200, 718, 9, 256, 770)"
test_148.png,148,mitochondrion,10,891.0,"(9.0, 66.63187429854096, 936.9786756453423)","(9, 48, 923, 10, 87, 952)"
test_148.png,148,mitochondrion,11,2507.0,"(10.0, 732.9629038691663, 842.5029916234544)","(10, 704, 803, 11, 762, 882)"
test_148.png,148,mitochondrion,12,3443.0,"(11.0, 324.42985768225384, 417.98576822538485)","(11, 287, 391, 12, 367, 449)"
test_038.png,38,mitochondrion,1,6067.0,"(0.0, 418.2289434646448, 539.6523817372672)","(0, 382, 470, 1, 467, 610)"
test_038.png,38,mitochondrion,2,2450.0,"(1.0, 60.376326530612246, 658.621224489796)","(1, 31, 626, 2, 89, 691)"
test_038.png,38,mitochondrion,3,2588.0,"(2.0, 432.86398763523954, 702.1429675425038)","(2, 397, 681, 3, 471, 724)"
test_038.png,38,mitochondrion,4,5584.0,"(3.0, 345.181053008596, 809.7188395415473)","(3, 295, 778, 4, 398, 843)"
test_038.png,38,mitochondrion,5,2783.0,"(4.0, 435.5508444125045, 967.4247215235357)","(4, 410, 936, 5, 465, 999)"
test_038.png,38,mitochondrion,6,4048.0,"(5.0, 751.5995553359684, 365.86042490118575)","(5, 734, 295, 6, 766, 450)"
test_038.png,38,mitochondrion,7,5573.0,"(6.0, 575.1534182666427, 881.7940068185897)","(6, 538, 801, 7, 611, 941)"
test_038.png,38,mitochondrion,8,2912.0,"(7.0, 200.19059065934067, 234.10714285714286)","(7, 169, 204, 8, 232, 266)"
test_038.png,38,mitochondrion,9,2798.0,"(8.0, 75.56325947105076, 348.93173695496785)","(8, 44, 322, 9, 107, 379)"
test_038.png,38,mitochondrion,10,4659.0,"(9.0, 513.5908993346212, 563.3217428632754)","(9, 474, 526, 10, 558, 600)"
test_038.png,38,mitochondrion,11,1149.0,"(10.0, 696.0304612706701, 264.3968668407311)","(10, 677, 245, 11, 715, 284)"
test_038.png,38,mitochondrion,12,2324.0,"(11.0, 287.73192771084337, 472.79690189328744)","(11, 268, 434, 12, 310, 511)"
test_038.png,38,mitochondrion,13,2317.0,"(12.0, 53.65213638325421, 959.2731981009927)","(12, 28, 932, 13, 82, 987)"
test_038.png,38,mitochondrion,14,2014.0,"(13.0, 199.25173783515393, 812.9011916583912)","(13, 176, 787, 14, 224, 838)"
test_038.png,38,mitochondrion,15,6413.0,"(14.0, 151.1860283798534, 872.4157180726648)","(14, 111, 820, 15, 198, 920)"
test_038.png,38,mitochondrion,16,932.0,"(15.0, 220.93347639484978, 418.7542918454936)","(15, 205, 401, 16, 237, 438)"
test_038.png,38,mitochondrion,17,5433.0,"(16.0, 692.7213325970919, 918.4093502668875)","(16, 659, 846, 17, 734, 989)"
test_038.png,38,mitochondrion,18,933.0,"(17.0, 365.80278670953913, 1011.3569131832797)","(17, 341, 999, 18, 391, 1022)"
test_038.png,38,mitochondrion,19,3335.0,"(18.0, 744.2764617691155, 921.6308845577212)","(18, 719, 877, 19, 766, 974)"
test_038.png,38,mitochondrion,20,582.0,"(19.0, 305.1890034364261, 894.6563573883161)","(19, 290, 884, 20, 323, 906)"
test_038.png,38,mitochondrion,21,515.0,"(20.0, 80.59805825242718, 1014.6019417475728)","(20, 57, 1006, 21, 99, 1022)"
test_157.png,157,mitochondrion,1,9081.0,"(0.0, 401.27585067723817, 280.6403479792974)","(0, 319, 224, 1, 491, 331)"
test_157.png,157,mitochondrion,2,3141.0,"(1.0, 266.45940783190065, 571.8073861827444)","(1, 235, 540, 2, 300, 604)"
test_157.png,157,mitochondrion,3,5508.0,"(2.0, 414.47076978939725, 104.84313725490196)","(2, 366, 71, 3, 466, 140)"
test_157.png,157,mitochondrion,4,2540.0,"(3.0, 247.92125984251967, 360.24133858267714)","(3, 224, 326, 4, 276, 391)"
test_157.png,157,mitochondrion,5,2766.0,"(4.0, 74.20751988430948, 303.4237165582068)","(4, 46, 273, 5, 106, 333)"
test_157.png,157,mitochondrion,6,2487.0,"(5.0, 613.610776035384, 392.9445114595899)","(5, 587, 363, 6, 642, 422)"
test_157.png,157,mitochondrion,7,1629.0,"(6.0, 338.9379987722529, 812.0227133210559)","(6, 317, 789, 7, 361, 836)"
test_157.png,157,mitochondrion,8,1781.0,"(7.0, 186.00336889387984, 902.2335766423357)","(7, 164, 877, 8, 209, 926)"
test_157.png,157,mitochondrion,9,1089.0,"(8.0, 67.54178145087236, 935.6758494031221)","(8, 47, 920, 9, 90, 952)"
test_157.png,157,mitochondrion,10,1788.0,"(9.0, 721.5878076062639, 849.4390380313199)","(9, 698, 819, 10, 747, 882)"
test_157.png,157,mitochondrion,11,1007.0,"(10.0, 743.9424031777558, 1010.5511420059582)","(10, 716, 997, 11, 766, 1022)"
test_157.png,157,mitochondrion,12,922.0,"(11.0, 246.7114967462039, 1012.2017353579175)","(11, 215, 1002, 12, 275, 1021)"
test_157.png,157,mitochondrion,13,2066.0,"(12.0, 213.3838334946757, 736.1229428848015)","(12, 189, 712, 13, 241, 761)"
test_034.png,34,mitochondrion,1,6226.0,"(0.0, 415.91792483135237, 530.3048506264054)","(0, 382, 460, 1, 461, 601)"
test_034.png,34,mitochondrion,2,6048.0,"(1.0, 581.187996031746, 873.1087962962963)","(1, 543, 795, 2, 621, 938)"
test_034.png,34,mitochondrion,3,3896.0,"(2.0, 752.348819301848, 363.14579055441476)","(2, 735, 289, 3, 767, 446)"
test_034.png,34,mitochondrion,4,2504.0,"(3.0, 439.6597444089457, 702.9153354632588)","(3, 403, 683, 4, 479, 724)"
test_034.png,34,mitochondrion,5,2839.0,"(4.0, 75.38922155688623, 347.48115533638605)","(4, 44, 321, 5, 107, 376)"
test_034.png,34,mitochondrion,6,2479.0,"(5.0, 66.94029850746269, 655.9548204921339)","(5, 37, 624, 6, 96, 688)"
test_034.png,34,mitochondrion,7,5379.0,"(6.0, 352.4971184234988, 811.4331660159881)","(6, 305, 779, 7, 403, 846)"
test_034.png,34,mitochondrion,8,2603.0,"(7.0, 53.881674990395695, 960.812908182866)","(7, 26, 932, 8, 84, 989)"
test_034.png,34,mitochondrion,9,2976.0,"(8.0, 203.74966397849462, 232.27184139784947)","(8, 173, 202, 9, 237, 264)"
test_034.png,34,mitochondrion,10,2912.0,"(9.0, 436.61675824175825, 966.3777472527472)","(9, 412, 934, 10, 467, 999)"
test_034.png,34,mitochondrion,11,3676.0,"(10.0, 744.6575081610446, 918.983949945593)","(10, 718, 871, 11, 766, 979)"
test_034.png,34,mitochondrion,12,6741.0,"(11.0, 150.3521732680611, 866.0830737279335)","(11, 109, 813, 12, 200, 914)"
test_034.png,34,mitochondrion,13,2341.0,"(12.0, 286.0598035027766, 461.53609568560444)","(12, 267, 423, 13, 309, 496)"
test_034.png,34,mitochondrion,14,4727.0,"(13.0, 509.9811719906918, 561.2123968690502)","(13, 470, 521, 14, 556, 598)"
test_034.png,34,mitochondrion,15,1742.0,"(14.0, 204.10505166475315, 815.6555683122847)","(14, 183, 792, 15, 227, 839)"
test_034.png,34,mitochondrion,16,725.0,"(15.0, 697.7282758620689, 266.4951724137931)","(15, 684, 251, 16, 713, 283)"
test_034.png,34,mitochondrion,17,1152.0,"(16.0, 370.64409722222223, 1010.4791666666666)","(16, 343, 996, 17, 399, 1022)"
test_034.png,34,mitochondrion,18,3190.0,"(17.0, 731.1583072100314, 186.93636363636364)","(17, 703, 131, 18, 761, 238)"
